world,-0.18622054,-0.095554285,-0.48906025,-0.3027574,-0.6386668,-0.11097187,0.51247126,0.47100562,-0.22340742,0.602124,0.6643121,0.36501986,0.37610716,0.2245139,-0.7063513,0.0739568,-0.5079727,0.5424126,0.11102233,-0.8990823,-0.48135784,-0.38622773,-0.61633027,0.46166217,-0.4660402,0.0064832903,-0.6593207,-0.19912301,-0.6706616,0.77742994,0.048493363,0.42220366,0.057139665,-0.20022467,0.69163895,-0.3930304,-0.05279056,-0.10997616,-0.0345187,-0.73839784,-0.7526913,-0.69038916,-0.29465717,-0.0884834,-0.23576039,-0.4075746,-0.60501826,-0.00719811,0.34851962,-0.14489633,0.28044945,0.019019812,-0.8979568,-0.64402145,0.7538507,0.32602927,0.4084331,-0.05711262,0.77769685,-0.02753596,-0.39626536,-0.5330395,0.38234347,-0.15005296,0.15166701,0.4292808,-0.5944685,-0.8973012,-0.074255005,0.47377244,-0.55847317,0.50670034,0.0806377,0.6445457,0.28495508,-0.5009918,-0.4970705,0.79962325,0.76043487,0.4924356,0.072475225,-0.7314919,-0.9924072,-0.5849104,0.22598341,-0.5333899,0.44507307,-0.8392002,0.6938785,-0.21192825,0.13083513,-0.52350587,-0.10117519,-0.30485418,-0.26076353,0.6451941
become,-0.549187,-0.18056768,0.026626792,-0.031034924,-0.19220637,0.29142183,-0.43009973,0.3077273,-0.18060693,-0.39402026,0.49489415,0.9625232,0.620816,0.57019097,0.18686464,0.45518,-0.43650788,-0.049462676,-0.1282208,0.42038804,0.15984136,-0.114480466,0.16432054,-0.4281152,0.29214522,-0.39261693,-0.3428802,-0.39399624,0.8737472,0.18167487,0.40517133,0.16198555,-0.9500036,-0.077410914,-0.18421263,0.4787532,0.72810924,-0.5070925,0.31721133,-0.8180493,-0.05538827,-0.14532901,-0.5571847,-0.120769754,-0.63313663,0.10557263,0.1568315,0.1758704,0.6999053,0.5892258,0.49829426,0.059697993,-0.05363108,0.063856035,0.30594435,-0.32931745,-0.2637328,-0.4879595,0.5415999,-0.72716904,0.15882526,-0.45673114,0.19195959,-0.27868134,0.21427405,0.3580461,-0.33600733,0.64907724,0.3213079,0.43724808,-0.24856503,0.14998922,0.08595858,0.74419504,-0.43239745,-0.42688084,-0.13467517,0.44076985,0.0053797066,-0.31662995,-0.52243495,-0.59563494,-0.2565109,-0.32607737,-0.362032,-0.39623284,-0.7514005,0.13148573,0.05681193,-0.4432026,-0.08293457,1.083439,0.24207158,-0.3749699,0.47865534,0.26081592
return,-0.56711274,0.20639695,-0.07004808,-0.36482146,0.20541969,0.50951135,-0.6638051,0.2288824,-0.76873875,0.59670895,0.289654,0.5535279,0.0847586,-0.54615057,-0.23414314,0.4596174,-0.45722872,0.45359877,-0.43767047,-0.46915096,-0.40955022,-0.1929194,-0.11418216,-0.326815,0.35618952,-0.21557114,0.37481654,-0.23353097,0.15625237,0.5594406,0.3813197,0.5292849,-0.3132519,-0.08594085,0.037701905,-0.2543407,0.30374274,-0.010194972,0.13788751,-0.3494076,-0.49458903,0.53291,-0.5345569,-0.14397977,-0.2907524,-0.62147665,-0.41157463,0.33677226,0.09358615,-0.23616804,0.069762975,-0.4980372,-0.52167493,-0.2021399,-0.055448517,-0.46387583,-0.69344896,-0.23251,0.6037067,-0.36920273,0.19929796,-0.6908922,-0.045770995,-0.44587797,0.5978988,0.46197587,-0.41098973,0.67737514,0.41578323,0.2969882,-0.5129611,-0.07998773,-0.20674492,0.0189296,0.05388862,-0.6307982,-0.049242303,0.32759154,0.55873674,0.76996386,-0.8222245,0.5919241,-0.29290706,-0.07592069,0.15159512,-0.59669936,-0.2646024,-0.39989161,0.4703381,-0.1321892,-0.5013566,0.097244106,0.4145872,-0.24164894,0.33179945,0.21325378
around,-0.52995765,0.50231403,-0.17669474,-0.48378104,-0.8418683,0.4693743,-0.011228346,0.21241781,-0.06927696,0.75611675,0.24836019,0.1416429,0.059375837,0.07999115,-0.13353421,0.15932922,-0.33894017,0.35313094,-0.23933522,-0.9745158,-0.18081766,-0.38906392,0.09645493,0.036170296,0.3941697,-0.38150615,-0.05524707,0.11992005,-0.36432582,0.026764963,-0.050933354,0.5160178,-0.3492361,0.08592644,0.35829753,-0.4198617,0.1275832,-0.44262168,0.18901256,-0.33005083,-0.25600505,-0.36142182,-0.3716235,-0.42962688,0.29483467,-0.17694211,-0.311387,0.22448498,0.319009,0.1316323,0.17839113,-0.26024562,-0.57725656,-0.6428342,0.19367471,-0.040747665,-0.017201215,0.014808223,0.25331652,-0.11517252,-0.22477993,-0.67424816,0.085885905,-0.38516104,0.039360575,0.04886663,-0.62146246,-0.23634094,0.06640816,0.8792561,-0.053891867,0.5285379,0.15294856,0.70843333,0.20344833,-0.8146874,-0.28447247,0.27807927,0.29326424,0.30427516,-0.41238844,-0.56854135,-0.48057538,-0.55974996,-0.5299877,-0.3120458,-0.1228748,-0.16861175,0.4655946,-0.3497315,-0.2995083,-0.10033462,0.08305244,-0.54434735,0.08686265,0.5278809
head,-0.9014624,0.40438268,-0.10636833,-0.10415369,-0.7216271,0.085292615,-0.23948784,0.30408198,-0.2313764,0.6291264,0.5569644,0.18274602,-0.36296213,0.25014707,-0.44407582,0.15000424,-0.54221123,0.41726124,-0.6228764,-0.47804695,-0.4613969,-0.6249137,-0.2833817,-0.059768647,-0.049675137,-0.40663648,-0.12046789,-0.13544509,0.081517935,0.37082672,0.38967085,0.51761746,0.17900853,-0.6213317,0.66601413,0.11408358,0.38252515,-0.29290047,0.3115136,-0.07980206,-0.17083256,-0.0927243,-0.7200229,0.100204945,0.05208929,-0.6479204,-0.4726255,0.0085399,0.31325305,0.44704497,0.06561922,-0.0794033,-0.43571198,-0.592742,-0.001805596,-0.55637974,-0.71931577,0.10545133,0.32053244,-0.39979386,0.8768421,0.030296952,0.1311933,-0.85504246,0.24028891,0.14400694,-0.56128407,0.1173895,0.3938784,0.48595327,0.06893225,0.38446736,0.38472497,0.77437925,0.68783396,0.23141891,-0.010890447,-0.1164799,0.34488177,0.14017189,-0.31030774,-0.33093667,-0.42141986,-0.5441624,-0.3315411,0.09404874,-0.24455589,-0.31661966,0.33985424,-0.36809567,-0.15186583,0.124363005,0.48606113,-0.09954345,0.49111205,0.25941542
were,-0.06261498,-0.01318233,-0.48374966,-0.40773007,-0.19983727,0.45728728,-0.72867626,0.60896623,-0.58275163,0.3510844,-0.030626522,0.8371667,0.5417216,-0.31648088,0.48211873,0.6767316,-0.49822205,0.40690443,0.060997665,-0.8406414,0.090014786,0.19147241,0.08068633,-0.06452534,0.33870375,0.3300079,-0.23069634,-0.07751381,0.6698053,-0.34551144,-0.041621193,0.4778605,0.037529018,-0.23378763,0.3065186,-0.35269892,0.34207478,-0.49172735,0.5179108,-0.35248452,0.22037363,-0.64292645,-0.6914252,-0.42974043,-0.6040683,-0.33321097,-0.5370476,0.14503826,0.88202626,0.5823326,0.39819354,-0.18893155,0.24166885,0.6007229,-0.252764,-0.077715546,-0.12982471,-0.4857381,0.6321097,0.06605522,0.54750013,-0.20732732,0.3671537,-0.23485006,0.42557693,0.28867155,-0.38740823,0.04817289,-0.07466974,0.58990175,-0.53435016,0.11623452,0.81100976,0.65727854,0.0739581,-0.6583959,-0.32026437,0.46058327,0.6381242,0.2403304,0.028558062,-0.24025908,-0.4150186,0.45614487,-0.26085764,-0.45654678,-0.46438175,0.13040134,0.34708372,0.020814873,-0.35390446,0.2852643,0.30565244,-0.2942385,0.36760104,0.3453645
well,0.03494491,0.54158527,0.12168567,-0.5215487,-0.33741182,0.103223585,-0.64889276,0.53527224,0.102344014,0.29407668,-0.4800669,0.5102781,0.53257823,0.28970277,0.51373273,0.28711203,0.15155244,0.43218696,-0.44332987,-0.16875038,0.012435328,-0.1909018,-0.12901597,0.3173594,0.31421742,0.11904508,-0.11334984,-0.26055038,0.42507002,-0.04237272,0.09957948,0.8214166,0.08435604,-0.79084456,0.39435446,-0.1914135,0.33481663,-0.53836465,0.2919541,-0.26867127,-0.6007598,-0.38673562,-0.6771457,-0.5120014,-0.30422202,-0.21990883,-0.5237716,0.47513628,0.31981102,-0.28517452,0.14887716,-0.6555804,-0.3621434,-0.36170605,0.7585645,0.27862737,-0.66743106,0.33136052,0.31988686,-0.85802734,0.62967575,0.26579353,0.80074483,0.36134535,-0.0548335,0.48341882,-0.03843046,0.7094195,0.22864714,0.69872564,0.6753122,-0.047732607,0.14871386,0.22595242,0.75615644,0.1327363,-0.5575278,0.63036543,0.28689903,0.362999,-0.6748254,-0.61240864,-0.50615966,-0.074907385,-0.029726341,-0.26192325,-0.958394,-0.5672577,0.12695444,-0.17844155,-0.3897566,0.8465036,-0.02016078,0.18549755,-0.010069186,0.7258786
husband,-0.6536329,-0.12413922,-1.1082537,-0.9364605,-0.517665,0.38879275,-0.30448487,0.35218,-0.12892199,0.18463504,0.07725383,0.3529509,0.090322606,0.57853854,0.046422146,0.4010432,-0.29781163,0.9339528,-0.47287184,0.16365159,-0.2791789,-0.28241283,-0.90824556,-0.01599741,0.17907274,0.06152802,-0.69895065,-0.04383245,0.67105985,0.4117018,0.8192694,0.22552168,-0.31482315,-0.046395026,0.11682689,0.30976468,0.38195205,0.41798472,0.0375704,-0.07484056,-0.65618813,-0.47521657,0.022705361,-0.18057358,-0.33898526,-0.58658135,-0.21785834,0.8849877,0.7076955,0.6977736,-0.72471625,-0.5100025,-0.053204734,-0.47546804,-0.35319072,0.22159997,-0.33180243,-0.5655875,-0.054606467,0.34996778,0.5947032,-0.049701363,0.088820815,0.5581555,-0.0852806,0.48521766,0.21579733,-0.021426678,0.50355655,0.6086607,-0.3373207,0.5952128,0.7100886,0.029747255,0.20341776,-0.13691403,-0.49379274,0.15584967,0.5598201,0.6465785,-0.64963204,-0.2019318,-0.015764423,0.015779302,-0.4759184,-0.19287473,0.33322024,-0.5218405,0.9937304,-0.29340106,-0.33572266,0.09279652,0.6207073,-0.485588,0.7784709,0.6364571
makes,-0.6043464,0.45614222,-0.094632566,-0.1898321,-0.25211236,0.7898445,-0.4892975,0.3221086,0.037945423,0.09430833,0.95679456,-0.009748153,-0.06615803,0.99589884,-0.27602604,-0.2007709,-0.34049624,0.14479353,-0.34713453,-0.24894278,-0.32783175,-0.12584937,-0.1857324,-0.34452614,0.36780828,-0.37541175,-0.033243187,-0.37234986,0.40835655,0.5972883,0.20575331,0.17760031,-0.7594146,-0.509419,-0.047097683,0.038563184,0.049663544,-0.230617,0.5154199,0.13188682,-0.41758454,-0.31402767,-0.3293772,-0.21758613,0.17595325,-0.15571144,-0.18880679,0.09725547,0.17861368,0.09536259,0.18842053,-0.25096342,-0.10045804,-0.24833041,0.63289964,0.034343198,-0.65021586,0.12291756,-0.16885626,-0.35014868,0.13618584,-0.4587617,-0.050224178,-0.7557572,0.2502437,0.22799802,-0.47767502,0.63385916,0.566852,0.44543165,-0.038998798,0.30143133,0.24358056,0.17932324,0.22884862,-0.23276827,-0.10374877,-0.04828725,0.057763256,0.105806425,-0.54920155,-0.48403054,-0.44504532,-0.5664985,-0.42992264,-0.42931437,-0.67762995,-0.630978,0.21507415,-0.7764683,-0.3174861,0.6062493,0.16085769,-0.40046024,0.32340518,0.6505499
ends,-0.4430717,0.79597735,0.15718508,-0.68592477,-0.38109377,0.35896528,0.73107576,0.23758623,-0.16477875,0.031162351,0.3711248,-0.6206088,0.23559548,0.4341909,-0.6555394,0.27631167,0.20415024,0.6378578,-0.5750413,-1.0082784,-0.30849898,-0.18261634,0.27387342,0.17108715,-0.29453462,0.33168522,-0.18942586,0.11149621,0.35370874,0.7846966,0.3610605,0.45174095,0.13380285,-0.27707297,0.68703586,-0.3235017,0.79536736,-1.0116881,0.31535897,0.41241086,-0.0051813424,-0.9432664,0.3413238,-0.701517,-0.11532614,-0.5718996,-0.7401137,0.92999613,0.43114996,-0.5095971,0.40649396,-0.17321126,-0.7857091,-0.45448592,0.5199561,-0.11509205,-0.3189379,-0.09614967,-0.09068094,-0.19622612,0.07561407,-0.36046535,0.57421535,-0.46081814,0.25518212,0.3513596,-0.3970041,0.6958953,0.3926815,0.4225614,-0.04673749,-0.22459519,0.991515,0.5802402,0.43007258,0.14687383,-0.16137217,-1.3789326,-0.08166733,-0.117437966,-0.28077695,-1.0340844,0.28862473,-0.6013611,-0.56371194,-0.1499231,-1.0721686,-0.5706574,-0.21686235,-0.23182638,-0.6245133,0.5638424,0.108637765,-0.5345314,0.5570231,0.508491
arrives,-0.6383811,0.1942566,-0.019828485,-0.4706006,-0.08107348,0.2981022,-0.13266037,0.6371264,-0.034399837,0.21666944,-0.04806513,0.6154218,0.68057716,0.45895296,-0.028941795,0.6913771,0.13151948,0.35443544,-0.21971267,-0.4461334,-0.771529,-0.06076325,-0.6243433,-0.16444232,-0.15249282,-0.62883925,-0.11277525,-0.5148822,0.103192024,0.2336314,0.6675026,0.23967154,-0.050652012,-0.25464085,0.33840552,-0.4024401,0.66970307,-0.37699437,0.21867986,-0.089579985,-0.6605743,0.030491978,-0.12635455,0.1382657,-0.4172879,-0.08768156,-0.18572687,0.65198326,-0.109193094,-0.14314091,0.40956068,-0.19480982,-0.5780168,-0.13890849,0.20370801,-0.45284635,-0.6867049,0.077022314,0.5030084,-0.17970811,-0.41707575,-0.2798547,0.2909752,-0.34990948,0.3849302,0.25285724,-0.66763794,0.3854678,0.19873667,-0.3588453,-0.436136,0.35290438,0.14986661,0.29786855,0.33981717,0.22978595,-0.41040862,0.120418966,0.51909363,0.9302794,-0.6860533,-0.10068147,-0.27830842,-0.18243451,-0.5663548,-0.15131979,-0.048051074,-0.60402834,0.34575376,0.024887681,-0.7516122,0.18421485,0.3457238,-0.44159263,0.32579595,0.23091097
against,-0.45685586,0.1502263,-0.078658074,-0.33917233,-0.5376233,-0.28667754,-0.008084342,0.24840584,-0.3352041,0.42269748,0.28503573,-0.24329457,-0.21831188,-0.017885312,-0.53660405,-0.032003917,-0.33228984,0.31464255,-0.17200243,-0.7948384,-0.49137306,-0.6892307,-0.2719146,-0.26975197,0.06419597,-0.26106852,-0.2090954,0.040331975,0.037362836,0.2947239,0.33528885,0.44439143,-0.5275909,-0.19997346,0.5393529,-0.26985115,0.12042465,-0.48609555,0.6393006,-0.025437549,-0.5278974,-0.24429373,-0.34209776,-0.40668982,-0.10922478,-0.36299163,-0.47417063,0.13935308,0.29627675,-0.19371814,0.32581222,-0.21138051,-0.55188346,-0.54980755,0.5485382,-0.1724773,-0.35216415,-0.30193293,0.09701568,-0.21525644,-0.19268584,-0.3416381,0.13810919,-0.4134178,0.6591448,0.40179962,-0.3201047,0.13547122,0.48455262,0.9579103,0.24156252,0.5559422,-0.22079602,0.4425367,0.25276992,-0.5347011,-0.0039654523,0.018367551,0.10721384,0.55187225,-0.13971296,-0.37551963,-0.7810691,-0.46094447,-0.0071205795,-0.57110673,-0.5715076,-0.52287805,0.19894928,-0.21121737,-0.2288443,0.47531122,0.21788125,-0.039746508,0.118889645,-0.064682275
even,-0.1570637,0.4290521,-0.11531305,-0.123380825,-0.09990093,0.7910466,-0.72474,0.5341073,-0.23401025,0.3534563,-0.25156242,0.7941425,0.5718704,0.26837352,-0.5636548,0.22690938,-0.02990381,0.102828264,-0.40630895,-0.14862037,0.3699731,-0.29575956,-0.19408855,-0.54433566,0.41074356,-0.21510506,0.0323727,-0.013546273,0.69636285,0.485753,0.7382463,0.3303409,-0.37812436,-0.85405314,0.69898975,-0.3319466,0.490301,-0.15855826,-0.34918183,-0.47334188,-0.34060332,-0.14725,-0.95649654,-0.5347184,-0.47154778,0.14517085,-0.16121107,0.7307717,0.5511849,0.43607092,0.341889,-0.44909006,-0.11799522,0.6634519,0.8075252,-0.5630039,0.087876886,-0.27590716,0.6093244,-0.3129455,0.86488223,-0.47635755,0.6455575,-0.16398776,-0.6859157,0.37155873,-0.3273848,0.51859057,0.39439636,0.054837685,-0.28541747,-0.48968711,0.13899085,0.4305406,0.507584,0.46989638,-0.4485643,0.43792516,0.23888212,-0.020647757,-0.8445296,-0.14020926,0.0597326,-0.22100535,0.42409402,-0.48287418,-0.13037607,-0.057549864,-0.15881853,0.29150167,-0.41324607,0.7749337,0.07194638,-0.16616979,0.47146282,0.81742346
dead,-0.27961496,0.48627687,-0.21055046,-0.22518003,-0.6019617,0.20898235,-0.32881686,0.62695414,0.3905911,0.40284002,0.5561807,0.21280265,0.2118864,0.14512625,0.17792797,0.24819067,-0.036216527,0.5857611,-0.23933545,0.042241603,-0.3430093,-0.71773744,-0.1777386,-0.24768029,-0.13324529,-0.20434886,-0.51686895,-0.56585956,0.36978394,0.44677663,0.76900136,0.25793013,0.90166616,-0.55516046,0.36881742,-0.39586848,0.20464538,-0.31367254,0.3034168,-0.2671486,-0.36163044,-0.08785626,-0.41794243,-0.29480767,-0.58816636,-0.49445096,-0.53905076,0.36526424,0.4070419,0.67295706,0.5798775,0.46091688,-0.8542001,-0.55713326,-0.3081084,-0.7419403,-0.39714628,-0.75529015,0.45936736,0.1490697,0.060082354,0.63610256,-0.12520483,-0.45622888,0.15872422,-0.11622201,-0.34168154,0.06729096,-0.06418559,0.63211256,-0.6517516,-0.023983032,1.0730666,-0.11712891,0.59590423,-0.4811059,-0.9615392,0.5318255,-0.119262576,0.23771569,0.16272055,-0.6987872,0.39987636,0.21559396,-0.22810242,-0.24418929,-0.17099234,-0.27651495,0.3494866,-0.3073294,-0.5343163,-0.36361182,0.25103208,-0.49515814,0.93156546,0.7379421
wants,0.21748655,0.5129154,-0.36296752,-0.09794132,0.23587361,0.45188844,-0.8282615,0.17802861,-0.24994029,0.082500674,0.841444,0.5271511,0.11151364,0.6535138,0.2282495,0.2599807,-0.4216774,-0.503027,0.017626211,0.1116036,-0.09101376,-0.097336814,-0.011520486,-0.8658674,0.6229809,-0.29379588,-0.34620243,-0.40917692,0.7551152,0.38562036,0.27100003,0.32377648,-1.0306716,-0.4513084,-0.28135234,-0.24915303,0.15598391,-0.51992375,0.3518551,-0.16719499,-0.7688792,0.15054718,-0.19073248,-0.5453123,0.03583195,-0.3840428,-0.09737305,0.041513596,0.2502795,0.70310354,-0.15912521,-0.27952087,0.3516034,-0.31901348,0.6070878,0.05067204,-0.5760523,-0.26090768,0.59218585,0.13541444,0.6446811,-0.37770426,0.49544466,-0.118491024,-0.07356498,0.42905533,-0.5895989,0.48215938,0.23734432,0.597579,-0.095930934,0.17171247,0.116710715,-0.43489307,-0.2995469,-0.70949244,-0.39424527,0.32559952,-0.11794603,0.66961837,-0.4557404,0.19528818,-0.5250616,-0.21680719,0.16918117,-0.46158296,-0.2004624,-0.3574142,0.3151059,-0.27529067,-0.3561503,0.6633641,0.45811483,-0.31053898,0.77007544,0.44535357
says,-0.06253235,0.1185509,-0.3935926,0.16380855,0.23939174,0.37941128,-0.489706,0.97269773,0.023182321,-0.30641857,0.66939795,0.5599759,0.61668617,0.82408863,0.015959293,-0.11585954,-0.50703484,-0.056850884,0.06870414,-0.18488699,-0.33628452,0.10311462,-0.5067556,-0.8099582,0.3956434,0.1195615,-0.15600747,-0.6916796,0.7916834,0.54363936,-0.2722024,0.25483418,-0.55287755,-0.1077678,-0.35440072,-0.67126524,0.20298424,-0.6603066,0.37757185,0.008183017,-0.4498387,-0.50379103,0.25530398,-0.74128556,-0.12309665,-0.43015453,-0.01741191,-0.2148317,0.84795964,0.8549197,0.30726272,-0.2763229,-0.2894246,0.8238118,0.31806418,-0.02341804,-0.39944857,-0.18845326,0.634796,0.2521033,0.4399979,-0.4567725,0.5071364,-0.032906793,-0.21064745,0.10885191,-0.63078415,0.8885113,-0.075104445,0.1611698,-0.39609706,0.41974437,0.39758632,-0.3185068,0.34630945,-0.2795153,-0.17133711,0.5948295,0.4611553,0.48710653,-0.5377401,-0.430734,-0.69152397,0.13131317,0.18199113,-0.6510943,-0.09363514,-0.9857881,0.19986317,0.027968675,-0.071781665,-0.15966801,0.010368936,-0.7573875,0.37319332,0.6456539
sister,-0.447104,-0.16133018,-0.9481558,-0.71798056,-0.53949153,0.21402109,-0.3743553,0.4119946,-0.04936566,0.4127643,0.2871226,0.6266968,0.45308784,0.012231454,-0.0013067294,0.53041714,-0.2541738,0.5669092,-0.30989462,-0.114303544,-0.17195465,-0.17404023,-0.5658714,0.085747525,-0.0626646,-0.23923089,-0.17287315,-0.31988668,0.7840059,0.30782732,0.20593543,0.39423543,-0.17040539,-0.16677117,0.6453465,0.29183602,0.20141898,0.54254764,-0.023557127,0.46849662,-0.050229058,0.22249988,-0.17120638,0.16262877,-0.5393567,-0.508899,-0.28576404,0.31866562,0.5771655,0.78305453,0.099486336,0.03395395,-0.25351596,-0.4623342,-0.12067582,-0.1181091,-0.50787085,-0.4064299,0.2664363,0.5059278,0.5407761,-0.037325427,-0.24272256,0.0573935,0.32421267,0.52753675,-0.39058542,0.25806898,0.51689214,0.5362414,-0.6516582,0.9363098,0.659085,-0.10634196,0.26258606,-0.340935,-0.26573646,-0.049111933,0.43552867,0.11680327,-0.40506914,-0.30511552,0.3633442,-0.046639502,-0.44381267,0.28254414,0.44474232,-0.4010169,0.7011925,-0.362405,-0.4072021,0.46402073,0.93748045,-0.5698756,0.7956283,0.37544376
come,-0.4818235,0.6937078,-0.14497942,-0.30918562,-0.009871393,0.7741095,-0.14945365,-0.4092973,-0.76491326,0.07460643,0.55582017,0.17104091,0.13691531,0.35613173,-0.2183765,0.6875568,-0.38657114,0.20295738,-0.2572055,-0.09002857,-0.25673804,-0.16071185,0.31448442,-0.1647,0.4753818,-0.452481,0.09534326,-0.00215815,0.35837394,0.2794482,0.52197725,0.5003944,-0.4441074,-0.1943211,-0.53504574,-0.1862033,0.9224613,-0.38795894,0.58449835,-0.44810814,-0.27408084,-0.17317542,-0.6178503,0.120815605,0.22899835,-0.2890712,-0.24632739,-0.015683934,-0.19343106,-0.10156945,0.40937707,0.103989094,-0.028769433,-0.23350576,0.19370139,-0.58511984,-0.10402774,-0.39151537,0.5832288,-0.09678903,0.4806804,-0.927115,0.16304918,-0.5124226,0.39910787,0.3885488,-0.35810006,0.59342504,0.5335797,0.6371286,-0.22110938,0.28895515,0.17424378,0.39886802,-0.44116336,-0.50798887,-0.046847403,0.13255179,0.5470405,0.49857396,-0.6205702,0.028484717,-0.47244245,-0.1614668,-0.34399146,-0.32762557,-0.3231961,-0.1692619,0.19997612,-0.7997186,-0.23571435,0.5932801,0.4530319,-0.07642695,0.88571113,0.4409257
same,-0.2042091,0.39232206,-0.43132633,-0.70375985,-0.42566842,-0.08168487,0.40879482,0.8182544,-0.11032526,0.23379499,0.3889308,0.73605657,0.2698995,0.5149127,0.0071370862,-0.6018147,-0.23313828,0.6738409,-0.029498976,-0.54825324,-0.5183412,0.27322173,-0.47148967,0.4426241,0.05530214,-0.43797088,-0.3571446,-0.28256541,-0.70299786,-0.4854951,0.4066135,0.5068221,0.34898388,-0.20076644,0.4234252,-0.524904,0.58205676,-0.43287072,0.4216679,-0.3111415,-0.47483805,-0.7743517,-0.30722335,-0.47847062,-0.21768838,-0.5155923,0.048483245,0.50569457,0.26882404,-0.28087756,0.7664655,0.056297876,0.07064898,-0.2649643,0.05048178,-0.27153003,0.085996866,-0.0720879,0.30251366,-0.18120842,-0.71468043,-0.6240015,0.073255286,-0.22227752,0.23248577,0.37446874,-0.88644063,-0.2354437,0.21354197,0.11625582,-0.033878416,0.42536342,0.3896609,0.2207725,0.6472113,-0.8014262,-0.7849256,0.5910543,0.19961448,0.12731495,0.0783748,-0.033088177,-0.5827291,-0.160672,-0.5536588,-0.6983559,-0.14759088,-0.32436278,0.5087203,-0.65600765,-0.3330563,0.8412281,0.3450015,-0.32942253,-0.19271438,0.8036984
gives,-0.25600535,0.53579223,0.14321928,-0.21050383,-0.21999374,0.3643235,-0.0046390183,0.30934703,-0.26998803,0.08924693,0.7752671,-0.5403877,0.3706446,0.6740025,-0.10239616,0.1858743,-0.46530294,-0.046023205,-0.5240909,-0.22888596,-0.6243192,-0.5561141,0.24625567,-0.53187174,0.35821936,-0.57202816,-0.08276988,0.12848762,0.87029475,0.43221846,0.5495821,0.21711591,-0.61428714,-0.53871506,0.30868945,-0.5603361,0.32929605,-0.475135,0.39835033,-0.23439077,-0.32249832,-0.21976402,-0.112882406,-0.18313393,0.05646673,-0.24941927,-0.26690078,0.4578587,-0.11608349,0.08680287,-0.46114236,-0.4157564,-0.06183444,-0.23611599,0.6552299,-0.21579942,-0.40661702,-0.23369482,0.036254853,0.3108176,0.24816942,-0.51330316,0.321546,-0.43778914,0.30081326,-0.023483813,0.1845021,0.34653983,0.6717908,0.46340197,0.071159914,0.33953357,0.14781445,0.60455954,-0.16275755,-0.3077091,-0.3906709,-0.28626692,-0.050715074,0.44425938,-0.45510787,-0.11774218,-0.47356015,-0.5432252,-0.6912788,-0.4028287,-0.09284495,-0.4028648,0.28283203,-0.48181307,-0.25768083,0.2738555,0.4561553,-0.62979543,0.7983862,-0.0918281
its,-0.709654,0.087449916,-0.17609617,-0.04702644,-0.53693223,0.03570146,-0.07716106,0.40474495,-0.52562696,0.54654276,0.47762352,0.45684373,0.2311618,-0.054503947,-0.6391623,0.29146737,-0.23109742,0.458269,-0.5096105,-0.171932,-0.543335,-0.40958086,-0.39993215,0.2863826,0.14214626,-0.11080011,-0.17753857,-0.42069733,-0.19786991,0.3556946,0.4685179,0.28249964,-0.17231506,-0.37687343,0.27509645,-0.0022146925,-0.05530581,-0.12221643,0.6583239,-0.0027175099,-0.68838793,-0.029964987,-0.3570579,-0.23623973,-0.2419287,-0.27378106,-0.34793246,0.35213426,0.47478706,-0.061158516,0.56034017,-0.469472,-0.10939394,-0.49716994,0.67185605,0.040385485,-0.36250597,0.34534615,0.23751593,-0.31183118,0.7941613,0.17379376,-0.18637367,-0.74093616,0.62216437,0.4029102,0.21629676,0.5348577,0.49109697,0.504344,-0.4361055,0.6484683,-0.0711713,0.37700728,0.18840374,-0.18012716,0.28525504,0.3176487,0.12061625,0.12214497,-0.64026606,-0.31534833,-0.39348444,-0.49550867,-0.45465326,-0.10464063,-0.5296569,-0.19609609,0.4126087,-0.5931854,-0.10446953,-0.29118675,0.25365353,-0.33279455,0.22056368,0.44476575
children,-0.62617713,-0.34563088,-0.33624896,-0.5181736,-0.2704119,-0.22679007,0.011757761,0.44454384,-0.9276887,0.30185035,0.06984509,0.8731432,0.29949963,-0.40271643,0.19122489,0.5052421,-0.4741637,0.8546901,-0.21069638,-0.11509669,-0.42612424,-0.28628474,-0.35822695,0.22216624,-0.24653526,0.063203916,-0.58859587,-0.16330002,0.20776516,-0.11850862,0.08774111,0.21030873,-0.14059396,-0.080077454,0.24383062,-0.053314805,0.4918012,-0.34147567,0.5790793,-0.6640477,-0.05427938,-0.3008449,-0.18657894,-0.5297888,-0.7328549,-0.28396103,-0.034700304,0.14705569,0.38797253,0.4814849,0.16336793,-0.5199435,-0.30919296,-0.48408556,-0.60690457,-0.01945296,0.009337634,-0.7521206,0.3375296,-0.33245733,0.34481686,-0.5435604,0.14659423,-0.28224206,0.5066779,0.67501104,-0.27378762,0.4888288,0.43735647,0.8829941,-0.40866518,0.58515483,0.7153276,0.76393104,-0.3529495,-0.7576671,-0.38669357,0.42354,0.4162669,-0.16207713,-0.28894714,-0.31101203,-0.2239269,-0.088609844,-0.31001425,-0.81231284,-0.42790967,0.014140739,0.395334,-0.3110073,-0.19021344,0.40896326,0.6758754,-0.5562998,0.53668004,-0.22190125
